order_item_id,order_id,product_id,quantity,unit_price,line_total
5838,1912,134,1,28.61,28.61
5839,1912,176,1,12.3,12.3
5840,1913,98,3,22.57,67.71
5841,1913,158,3,21.26,63.78
5842,1914,131,1,135.81,135.81
5843,1915,136,2,5.28,10.56
5844,1915,17,1,8.87,8.87
5845,1916,156,1,55.95,55.95
5846,1917,112,1,82.3,82.3
5847,1917,68,1,19.97,19.97
5848,1918,65,1,29.44,29.44
5849,1918,36,3,9.79,29.37
5850,1919,28,2,9.93,19.86
5851,1920,64,1,14.21,14.21
5852,1920,200,3,10.22,30.66
5853,1921,99,1,40.57,40.57
5854,1921,140,1,5.53,5.53
5855,1921,125,2,4.8,9.6
5856,1922,81,3,15.1,45.3
5857,1923,35,3,51.61,154.83
5858,1923,93,2,36.15,72.3
5859,1923,134,1,28.61,28.61
5860,1924,138,1,75.87,75.87
5861,1925,48,3,14.27,42.81
5862,1925,193,3,3.94,11.82
5863,1926,75,1,78.67,78.67
5864,1926,97,1,10.03,10.03
5865,1927,27,1,6.84,6.84
5866,1927,75,1,78.67,78.67
5867,1927,143,1,11.19,11.19
5868,1927,109,1,9.58,9.58
5869,1928,21,1,185.42,185.42
5870,1928,64,3,14.21,42.63
5871,1928,44,2,46.25,92.5
5872,1928,105,1,18.19,18.19
5873,1928,147,2,7.13,14.26
5874,1929,69,3,10.8,32.4
5875,1929,30,2,40.86,81.72
5876,1929,15,2,12.43,24.86
5877,1929,58,1,17.59,17.59
5878,1930,146,1,89.8,89.8
5879,1930,197,1,55.53,55.53
5880,1931,104,1,43.89,43.89
5881,1931,174,3,39.77,119.31
5882,1932,117,1,25.62,25.62
5883,1933,79,1,33.0,33.0
5884,1933,184,3,38.21,114.63
5885,1933,136,2,5.28,10.56
5886,1933,47,3,16.95,50.85
5887,1934,64,1,14.21,14.21
5888,1935,150,3,57.89,173.67
5889,1936,110,3,13.32,39.96
5890,1936,55,1,2.4,2.4
5891,1936,135,1,14.08,14.08
5892,1937,190,3,13.71,41.13
5893,1937,114,1,20.93,20.93
5894,1937,57,2,28.86,57.72
5895,1937,92,1,7.59,7.59
5896,1938,112,1,82.3,82.3
5897,1939,103,3,9.3,27.9
5898,1939,41,3,14.6,43.8
5899,1939,93,3,36.15,108.45
5900,1940,127,3,9.83,29.49
5901,1941,192,1,59.63,59.63
5902,1941,193,1,3.94,3.94
5903,1941,121,1,24.19,24.19
5904,1941,4,1,45.08,45.08
5905,1941,169,1,69.57,69.57
5906,1942,140,1,5.53,5.53
5907,1943,97,2,10.03,20.06
5908,1943,52,1,23.11,23.11
5909,1943,187,1,14.2,14.2
5910,1943,163,1,26.83,26.83
5911,1943,185,1,32.82,32.82
5912,1944,89,3,24.07,72.21
5913,1944,58,1,17.59,17.59
5914,1944,86,3,52.07,156.21
5915,1945,156,3,55.95,167.85
5916,1945,157,3,34.8,104.4
5917,1946,37,3,8.76,26.28
5918,1946,54,1,14.97,14.97
5919,1947,134,2,28.61,57.22
5920,1947,63,3,21.8,65.4
5921,1947,99,1,40.57,40.57
5922,1947,46,1,6.07,6.07
5923,1947,89,1,24.07,24.07
5924,1948,32,1,12.2,12.2
5925,1948,74,2,42.04,84.08
5926,1948,82,1,31.34,31.34
5927,1949,100,2,16.58,33.16
5928,1949,96,1,55.41,55.41
5929,1950,104,1,43.89,43.89
5930,1950,14,2,13.3,26.6
5931,1950,16,1,42.86,42.86
5932,1950,47,1,16.95,16.95
5933,1950,148,1,18.47,18.47
5934,1951,129,1,31.18,31.18
5935,1952,184,1,38.21,38.21
5936,1953,112,1,82.3,82.3
5937,1953,173,1,16.59,16.59
5938,1953,23,2,23.92,47.84
5939,1954,21,3,185.42,556.26
5940,1954,142,1,75.27,75.27
5941,1954,167,3,4.81,14.43
5942,1954,95,1,37.19,37.19
5943,1955,79,2,33.0,66.0
5944,1955,163,1,26.83,26.83
5945,1955,167,3,4.81,14.43
5946,1956,21,1,185.42,185.42
5947,1956,47,1,16.95,16.95
5948,1957,11,3,12.14,36.42
5949,1957,111,3,33.25,99.75
5950,1957,179,3,52.66,157.98
5951,1957,78,3,7.55,22.65
5952,1958,31,1,17.02,17.02
5953,1958,125,2,4.8,9.6
5954,1959,181,1,11.48,11.48
5955,1959,76,3,40.4,121.2
5956,1959,43,3,6.46,19.38
5957,1959,2,1,25.92,25.92
5958,1959,160,1,23.71,23.71
5959,1960,17,1,8.87,8.87
5960,1960,55,3,2.4,7.2
5961,1961,3,2,25.11,50.22
5962,1961,85,1,6.35,6.35
5963,1961,100,1,16.58,16.58
5964,1961,2,1,25.92,25.92
5965,1962,131,1,135.81,135.81
5966,1963,49,1,30.0,30.0
5967,1963,193,1,3.94,3.94
5968,1963,59,1,9.45,9.45
5969,1963,74,2,42.04,84.08
5970,1964,111,2,33.25,66.5
5971,1964,96,3,55.41,166.23
5972,1964,131,1,135.81,135.81
5973,1964,195,3,15.77,47.31
5974,1964,110,1,13.32,13.32
5975,1965,151,1,21.05,21.05
5976,1965,129,1,31.18,31.18
5977,1965,121,1,24.19,24.19
5978,1965,135,3,14.08,42.24
5979,1965,171,2,20.28,40.56
5980,1966,62,1,5.27,5.27
5981,1966,110,1,13.32,13.32
5982,1966,170,1,14.13,14.13
5983,1966,52,1,23.11,23.11
5984,1966,102,1,21.65,21.65
5985,1967,39,1,66.44,66.44
5986,1967,36,1,9.79,9.79
5987,1967,51,3,60.19,180.57
5988,1967,129,3,31.18,93.54
5989,1968,66,1,16.33,16.33
5990,1968,7,3,2.48,7.44
5991,1969,112,1,82.3,82.3
5992,1969,66,1,16.33,16.33
5993,1969,95,1,37.19,37.19
5994,1969,107,3,13.99,41.97
5995,1969,87,1,32.92,32.92
5996,1970,115,2,9.33,18.66
5997,1970,49,3,30.0,90.0
5998,1970,143,1,11.19,11.19
5999,1971,125,1,4.8,4.8
6000,1971,83,1,59.81,59.81
6001,1971,7,1,2.48,2.48
6002,1971,172,2,42.3,84.6
6003,1971,126,2,26.73,53.46
6004,1972,16,1,42.86,42.86
6005,1972,36,1,9.79,9.79
6006,1972,93,2,36.15,72.3
6007,1973,112,1,82.3,82.3
6008,1973,122,2,23.13,46.26
6009,1973,23,2,23.92,47.84
6010,1974,94,1,9.36,9.36
6011,1974,56,1,26.48,26.48
6012,1974,49,1,30.0,30.0
6013,1975,109,1,9.58,9.58
6014,1975,2,1,25.92,25.92
6015,1975,27,1,6.84,6.84
6016,1975,64,1,14.21,14.21
6017,1975,70,1,37.28,37.28
6018,1976,5,2,12.62,25.24
6019,1976,12,1,32.4,32.4
6020,1976,100,1,16.58,16.58
6021,1976,79,2,33.0,66.0
6022,1977,43,3,6.46,19.38
6023,1977,70,2,37.28,74.56
6024,1977,8,1,42.96,42.96
6025,1977,74,3,42.04,126.12
6026,1978,163,1,26.83,26.83
6027,1978,113,1,46.8,46.8
6028,1978,42,2,19.13,38.26
6029,1978,170,1,14.13,14.13
6030,1979,21,1,185.42,185.42
6031,1979,24,1,40.67,40.67
6032,1979,146,1,89.8,89.8
6033,1979,113,1,46.8,46.8
6034,1979,111,3,33.25,99.75
6035,1980,22,3,52.19,156.57
6036,1980,4,3,45.08,135.24
6037,1980,178,1,47.1,47.1
6038,1981,27,1,6.84,6.84
6039,1981,43,1,6.46,6.46
6040,1982,17,2,8.87,17.74
6041,1982,162,3,15.11,45.33
6042,1982,8,1,42.96,42.96
6043,1982,50,1,50.73,50.73
6044,1983,158,3,21.26,63.78
6045,1983,144,3,7.21,21.63
6046,1983,118,1,24.67,24.67
6047,1983,40,1,26.33,26.33
6048,1983,6,1,13.2,13.2
6049,1984,94,2,9.36,18.72
6050,1985,103,3,9.3,27.9
6051,1985,68,1,19.97,19.97
6052,1986,164,2,31.98,63.96
6053,1986,155,1,4.4,4.4
6054,1987,96,1,55.41,55.41
6055,1988,189,2,50.58,101.16
6056,1988,58,1,17.59,17.59
6057,1988,195,3,15.77,47.31
6058,1988,75,2,78.67,157.34
6059,1988,146,3,89.8,269.4
6060,1989,34,3,48.41,145.23
6061,1989,45,2,13.1,26.2
6062,1990,69,1,10.8,10.8
6063,1990,42,1,19.13,19.13
6064,1991,126,1,26.73,26.73
6065,1991,22,1,52.19,52.19
6066,1991,71,1,61.82,61.82
6067,1991,88,1,53.18,53.18
6068,1992,138,2,75.87,151.74
6069,1992,114,1,20.93,20.93
6070,1992,133,3,20.33,60.99
6071,1992,35,1,51.61,51.61
6072,1992,65,1,29.44,29.44
6073,1993,119,2,63.43,126.86
6074,1993,155,1,4.4,4.4
6075,1993,36,3,9.79,29.37
6076,1993,32,1,12.2,12.2
6077,1994,189,1,50.58,50.58
6078,1994,142,1,75.27,75.27
6079,1994,163,1,26.83,26.83
6080,1994,194,2,70.53,141.06
6081,1994,55,3,2.4,7.2
6082,1995,167,3,4.81,14.43
6083,1995,77,1,33.76,33.76
6084,1995,131,1,135.81,135.81
6085,1995,30,2,40.86,81.72
6086,1995,46,1,6.07,6.07
6087,1996,31,3,17.02,51.06
6088,1997,127,1,9.83,9.83
6089,1998,130,1,7.27,7.27
6090,1999,136,1,5.28,5.28
6091,2000,97,1,10.03,10.03
6092,2001,22,1,52.19,52.19
6093,2001,30,1,40.86,40.86
6094,2001,200,1,10.22,10.22
6095,2001,83,2,59.81,119.62
6096,2001,9,1,14.26,14.26
6097,2002,87,1,32.92,32.92
6098,2002,175,1,16.17,16.17
6099,2002,196,2,20.01,40.02
6100,2003,95,1,37.19,37.19
6101,2003,150,2,57.89,115.78
6102,2003,190,3,13.71,41.13
6103,2003,58,1,17.59,17.59
6104,2003,25,3,8.96,26.88
6105,2004,28,1,9.93,9.93
6106,2004,104,1,43.89,43.89
6107,2004,152,1,131.42,131.42
6108,2004,65,1,29.44,29.44
6109,2005,41,1,14.6,14.6
6110,2005,7,3,2.48,7.44
6111,2005,37,1,8.76,8.76
6112,2006,190,3,13.71,41.13
6113,2006,140,1,5.53,5.53
6114,2006,39,1,66.44,66.44
6115,2007,81,1,15.1,15.1
6116,2007,37,1,8.76,8.76
6117,2007,57,3,28.86,86.58
6118,2007,107,3,13.99,41.97
6119,2008,152,1,131.42,131.42
6120,2008,72,1,61.18,61.18
6121,2008,85,2,6.35,12.7
6122,2009,153,1,17.08,17.08
6123,2010,41,1,14.6,14.6
6124,2011,29,1,32.0,32.0
6125,2011,89,1,24.07,24.07
6126,2011,191,3,11.81,35.43
6127,2011,35,3,51.61,154.83
6128,2011,113,1,46.8,46.8
6129,2012,194,2,70.53,141.06
6130,2012,83,1,59.81,59.81
6131,2012,120,1,20.2,20.2
6132,2012,172,1,42.3,42.3
6133,2013,194,1,70.53,70.53
6134,2014,28,1,9.93,9.93
6135,2014,199,2,6.32,12.64
6136,2015,181,1,11.48,11.48
6137,2015,137,2,10.83,21.66
6138,2015,199,2,6.32,12.64
6139,2016,148,2,18.47,36.94
6140,2017,92,2,7.59,15.18
6141,2017,117,3,25.62,76.86
6142,2017,110,1,13.32,13.32
6143,2018,72,1,61.18,61.18
6144,2018,74,1,42.04,42.04
6145,2018,31,1,17.02,17.02
6146,2018,8,1,42.96,42.96
6147,2019,131,2,135.81,271.62
6148,2019,46,3,6.07,18.21
6149,2020,25,3,8.96,26.88
6150,2020,180,2,7.71,15.42
6151,2020,132,2,87.77,175.54
6152,2020,12,2,32.4,64.8
6153,2021,124,3,10.13,30.39
6154,2021,164,1,31.98,31.98
6155,2021,184,2,38.21,76.42
6156,2021,123,1,22.92,22.92
6157,2022,110,3,13.32,39.96
6158,2022,197,1,55.53,55.53
6159,2022,173,1,16.59,16.59
6160,2023,49,3,30.0,90.0
6161,2024,82,1,31.34,31.34
6162,2024,122,3,23.13,69.39
6163,2024,182,1,19.94,19.94
6164,2024,152,3,131.42,394.26
6165,2025,4,1,45.08,45.08
6166,2026,148,1,18.47,18.47
6167,2027,87,1,32.92,32.92
6168,2027,152,3,131.42,394.26
6169,2027,163,1,26.83,26.83
6170,2028,16,1,42.86,42.86
6171,2029,37,1,8.76,8.76
6172,2029,101,1,179.03,179.03
6173,2030,46,1,6.07,6.07
6174,2031,108,1,37.4,37.4
6175,2031,180,2,7.71,15.42
6176,2031,8,1,42.96,42.96
6177,2032,197,1,55.53,55.53
6178,2032,33,2,6.01,12.02
6179,2032,127,2,9.83,19.66
6180,2032,124,1,10.13,10.13
6181,2032,174,3,39.77,119.31
6182,2033,74,2,42.04,84.08
6183,2033,128,2,15.37,30.74
6184,2033,179,2,52.66,105.32
6185,2033,199,2,6.32,12.64
6186,2033,49,1,30.0,30.0
6187,2034,4,1,45.08,45.08
6188,2034,195,3,15.77,47.31
6189,2034,194,3,70.53,211.59
6190,2035,136,3,5.28,15.84
6191,2035,99,3,40.57,121.71
6192,2035,73,1,13.53,13.53
6193,2035,11,1,12.14,12.14
6194,2036,62,1,5.27,5.27
6195,2036,26,1,5.66,5.66
6196,2036,188,2,23.64,47.28
6197,2036,187,3,14.2,42.6
6198,2037,163,3,26.83,80.49
6199,2037,172,3,42.3,126.9
6200,2037,85,1,6.35,6.35
6201,2037,132,1,87.77,87.77
6202,2037,45,1,13.1,13.1
6203,2038,9,3,14.26,42.78
6204,2038,128,1,15.37,15.37
6205,2039,69,1,10.8,10.8
6206,2039,177,1,92.75,92.75
6207,2039,73,1,13.53,13.53
6208,2039,116,2,60.68,121.36
6209,2039,129,1,31.18,31.18
6210,2040,112,1,82.3,82.3
6211,2040,26,1,5.66,5.66
6212,2041,200,1,10.22,10.22
6213,2042,31,1,17.02,17.02
6214,2042,72,1,61.18,61.18
6215,2042,180,1,7.71,7.71
6216,2042,102,1,21.65,21.65
6217,2043,129,1,31.18,31.18
6218,2043,47,2,16.95,33.9
6219,2043,162,2,15.11,30.22
6220,2043,153,1,17.08,17.08
6221,2043,141,2,27.16,54.32
6222,2044,108,1,37.4,37.4
6223,2045,163,1,26.83,26.83
6224,2045,180,2,7.71,15.42
6225,2045,41,3,14.6,43.8
6226,2045,147,3,7.13,21.39
6227,2045,102,1,21.65,21.65
6228,2046,45,1,13.1,13.1
6229,2046,84,1,153.14,153.14
6230,2047,33,3,6.01,18.03
6231,2047,91,2,23.1,46.2
6232,2047,106,1,36.32,36.32
6233,2047,82,2,31.34,62.68
6234,2048,109,1,9.58,9.58
6235,2049,166,1,11.38,11.38
6236,2049,9,1,14.26,14.26
6237,2049,98,1,22.57,22.57
6238,2049,25,1,8.96,8.96
6239,2049,105,2,18.19,36.38
6240,2050,5,1,12.62,12.62
6241,2050,168,1,7.57,7.57
6242,2050,144,1,7.21,7.21
6243,2050,61,2,19.79,39.58
6244,2051,35,1,51.61,51.61
6245,2051,179,2,52.66,105.32
6246,2052,25,3,8.96,26.88
6247,2052,107,1,13.99,13.99
6248,2052,121,3,24.19,72.57
6249,2052,26,1,5.66,5.66
6250,2052,155,1,4.4,4.4
6251,2053,10,1,11.09,11.09
6252,2053,157,3,34.8,104.4
6253,2053,52,3,23.11,69.33
6254,2054,173,1,16.59,16.59
6255,2054,191,1,11.81,11.81
6256,2054,22,1,52.19,52.19
6257,2054,73,1,13.53,13.53
6258,2054,126,1,26.73,26.73
6259,2055,181,2,11.48,22.96
6260,2055,1,2,8.25,16.5
6261,2055,173,2,16.59,33.18
6262,2055,95,3,37.19,111.57
6263,2056,185,1,32.82,32.82
6264,2056,198,2,37.21,74.42
6265,2056,148,1,18.47,18.47
6266,2057,63,1,21.8,21.8
6267,2057,4,1,45.08,45.08
6268,2057,132,2,87.77,175.54
6269,2057,45,1,13.1,13.1
6270,2057,118,1,24.67,24.67
6271,2058,46,1,6.07,6.07
6272,2058,53,1,16.36,16.36
6273,2058,80,1,17.66,17.66
6274,2058,154,1,21.09,21.09
6275,2058,68,1,19.97,19.97
6276,2059,129,1,31.18,31.18
6277,2059,66,2,16.33,32.66
6278,2059,200,1,10.22,10.22
6279,2060,140,2,5.53,11.06
6280,2060,141,2,27.16,54.32
6281,2060,85,1,6.35,6.35
6282,2061,149,2,69.02,138.04
6283,2062,35,1,51.61,51.61
6284,2062,7,1,2.48,2.48
6285,2062,196,1,20.01,20.01
6286,2062,136,2,5.28,10.56
6287,2062,103,1,9.3,9.3
6288,2063,123,1,22.92,22.92
6289,2063,120,2,20.2,40.4
6290,2063,102,1,21.65,21.65
6291,2064,184,1,38.21,38.21
6292,2065,114,2,20.93,41.86
6293,2065,73,1,13.53,13.53
6294,2065,166,2,11.38,22.76
6295,2065,65,1,29.44,29.44
6296,2066,163,1,26.83,26.83
6297,2066,143,2,11.19,22.38
6298,2066,145,2,16.61,33.22
6299,2066,147,1,7.13,7.13
6300,2066,4,3,45.08,135.24
6301,2067,97,1,10.03,10.03
6302,2067,51,1,60.19,60.19
6303,2067,154,3,21.09,63.27
6304,2068,14,1,13.3,13.3
6305,2068,167,2,4.81,9.62
6306,2068,144,1,7.21,7.21
6307,2068,85,1,6.35,6.35
6308,2068,190,3,13.71,41.13
6309,2069,179,1,52.66,52.66
6310,2069,172,1,42.3,42.3
6311,2069,197,2,55.53,111.06
6312,2070,11,1,12.14,12.14
6313,2070,61,2,19.79,39.58
6314,2071,65,2,29.44,58.88
6315,2071,112,2,82.3,164.6
6316,2072,24,3,40.67,122.01
6317,2072,126,1,26.73,26.73
6318,2072,114,2,20.93,41.86
6319,2072,62,1,5.27,5.27
6320,2073,122,3,23.13,69.39
6321,2073,99,1,40.57,40.57
6322,2073,31,1,17.02,17.02
6323,2073,26,1,5.66,5.66
6324,2074,53,1,16.36,16.36
6325,2074,41,2,14.6,29.2
6326,2074,10,1,11.09,11.09
6327,2074,97,1,10.03,10.03
6328,2074,54,1,14.97,14.97
6329,2075,102,1,21.65,21.65
6330,2075,173,1,16.59,16.59
6331,2075,37,2,8.76,17.52
6332,2076,54,2,14.97,29.94
6333,2077,192,1,59.63,59.63
6334,2078,149,1,69.02,69.02
6335,2078,157,1,34.8,34.8
6336,2078,10,1,11.09,11.09
6337,2079,136,2,5.28,10.56
6338,2080,100,2,16.58,33.16
6339,2081,153,1,17.08,17.08
6340,2082,122,1,23.13,23.13
6341,2082,5,3,12.62,37.86
6342,2082,106,2,36.32,72.64
6343,2083,28,3,9.93,29.79
6344,2084,8,1,42.96,42.96
6345,2085,134,1,28.61,28.61
6346,2085,64,1,14.21,14.21
6347,2085,200,1,10.22,10.22
6348,2086,115,1,9.33,9.33
6349,2087,161,1,12.21,12.21
6350,2087,94,1,9.36,9.36
6351,2087,145,3,16.61,49.83
6352,2087,12,2,32.4,64.8
6353,2088,51,1,60.19,60.19
6354,2088,74,1,42.04,42.04
6355,2089,33,1,6.01,6.01
6356,2089,49,1,30.0,30.0
6357,2090,20,1,27.43,27.43
6358,2090,162,1,15.11,15.11
6359,2091,25,1,8.96,8.96
6360,2091,98,2,22.57,45.14
6361,2091,190,1,13.71,13.71
6362,2092,180,1,7.71,7.71
6363,2092,67,1,26.36,26.36
6364,2092,100,1,16.58,16.58
6365,2092,56,3,26.48,79.44
6366,2092,179,1,52.66,52.66
6367,2093,133,1,20.33,20.33
6368,2094,200,3,10.22,30.66
6369,2094,72,1,61.18,61.18
6370,2094,128,1,15.37,15.37
6371,2094,130,1,7.27,7.27
6372,2095,139,2,25.9,51.8
6373,2095,50,1,50.73,50.73
6374,2095,165,1,31.23,31.23
6375,2096,136,1,5.28,5.28
6376,2096,23,2,23.92,47.84
6377,2096,181,2,11.48,22.96
6378,2096,106,1,36.32,36.32
6379,2097,148,1,18.47,18.47
6380,2097,33,1,6.01,6.01
6381,2097,194,2,70.53,141.06
6382,2098,51,1,60.19,60.19
6383,2098,177,1,92.75,92.75
6384,2098,92,1,7.59,7.59
6385,2099,188,1,23.64,23.64
6386,2099,132,1,87.77,87.77
6387,2099,70,1,37.28,37.28
6388,2100,74,3,42.04,126.12
6389,2100,149,1,69.02,69.02
6390,2101,136,2,5.28,10.56
6391,2101,155,1,4.4,4.4
6392,2102,183,1,15.69,15.69
6393,2102,143,3,11.19,33.57
6394,2102,145,1,16.61,16.61
6395,2103,21,1,185.42,185.42
6396,2103,84,1,153.14,153.14
6397,2104,135,1,14.08,14.08
6398,2104,79,1,33.0,33.0
6399,2104,160,1,23.71,23.71
6400,2104,188,3,23.64,70.92
6401,2104,120,2,20.2,40.4
6402,2105,125,1,4.8,4.8
6403,2105,26,3,5.66,16.98
6404,2106,2,1,25.92,25.92
6405,2107,39,3,66.44,199.32
6406,2107,45,3,13.1,39.3
6407,2107,68,2,19.97,39.94
6408,2107,4,3,45.08,135.24
6409,2107,118,1,24.67,24.67
6410,2108,167,3,4.81,14.43
6411,2108,114,1,20.93,20.93
6412,2108,122,1,23.13,23.13
6413,2108,87,3,32.92,98.76
6414,2109,48,1,14.27,14.27
6415,2109,93,3,36.15,108.45
6416,2110,168,1,7.57,7.57
6417,2110,89,1,24.07,24.07
6418,2110,182,3,19.94,59.82
6419,2110,78,2,7.55,15.1
6420,2110,156,1,55.95,55.95
6421,2111,183,1,15.69,15.69
6422,2111,41,1,14.6,14.6
6423,2111,14,2,13.3,26.6
6424,2111,104,1,43.89,43.89
6425,2111,11,2,12.14,24.28
6426,2112,93,1,36.15,36.15
6427,2112,186,1,59.52,59.52
6428,2113,185,2,32.82,65.64
6429,2114,102,2,21.65,43.3
6430,2114,95,3,37.19,111.57
6431,2114,24,1,40.67,40.67
6432,2114,10,2,11.09,22.18
6433,2115,26,1,5.66,5.66
6434,2115,168,2,7.57,15.14
6435,2116,78,1,7.55,7.55
6436,2116,42,2,19.13,38.26
6437,2116,123,1,22.92,22.92
6438,2116,127,3,9.83,29.49
6439,2116,114,1,20.93,20.93
6440,2117,31,1,17.02,17.02
6441,2117,155,3,4.4,13.2
6442,2117,112,3,82.3,246.9
6443,2117,33,2,6.01,12.02
6444,2118,95,1,37.19,37.19
6445,2118,23,1,23.92,23.92
6446,2118,97,3,10.03,30.09
6447,2118,29,1,32.0,32.0
6448,2118,155,1,4.4,4.4
6449,2119,121,1,24.19,24.19
6450,2119,68,1,19.97,19.97
6451,2120,90,1,39.56,39.56
6452,2120,1,3,8.25,24.75
6453,2120,41,2,14.6,29.2
6454,2120,167,1,4.81,4.81
6455,2121,128,3,15.37,46.11
6456,2121,119,2,63.43,126.86
6457,2121,175,1,16.17,16.17
6458,2122,175,1,16.17,16.17
6459,2122,140,3,5.53,16.59
6460,2122,85,2,6.35,12.7
6461,2122,127,3,9.83,29.49
6462,2123,26,1,5.66,5.66
6463,2124,26,1,5.66,5.66
6464,2125,131,2,135.81,271.62
6465,2125,100,3,16.58,49.74
6466,2125,16,1,42.86,42.86
6467,2126,152,2,131.42,262.84
6468,2126,160,3,23.71,71.13
6469,2126,147,3,7.13,21.39
6470,2126,175,3,16.17,48.51
6471,2126,64,2,14.21,28.42
6472,2127,197,1,55.53,55.53
6473,2127,59,1,9.45,9.45
6474,2127,157,1,34.8,34.8
6475,2128,176,1,12.3,12.3
6476,2128,146,1,89.8,89.8
6477,2128,128,2,15.37,30.74
6478,2129,162,1,15.11,15.11
6479,2129,188,1,23.64,23.64
6480,2129,120,1,20.2,20.2
6481,2130,55,1,2.4,2.4
6482,2131,143,2,11.19,22.38
6483,2131,38,1,18.9,18.9
6484,2131,139,3,25.9,77.7
6485,2131,96,1,55.41,55.41
6486,2132,99,3,40.57,121.71
6487,2132,14,2,13.3,26.6
6488,2132,169,1,69.57,69.57
6489,2133,171,1,20.28,20.28
6490,2133,130,1,7.27,7.27
6491,2133,96,2,55.41,110.82
6492,2133,94,1,9.36,9.36
6493,2134,61,1,19.79,19.79
6494,2134,139,1,25.9,25.9
6495,2134,166,2,11.38,22.76
6496,2134,195,3,15.77,47.31
6497,2135,69,1,10.8,10.8
6498,2136,40,1,26.33,26.33
6499,2136,137,1,10.83,10.83
6500,2137,95,1,37.19,37.19
6501,2138,108,1,37.4,37.4
6502,2138,22,1,52.19,52.19
6503,2139,28,1,9.93,9.93
6504,2139,183,1,15.69,15.69
6505,2140,51,1,60.19,60.19
6506,2140,49,3,30.0,90.0
6507,2141,103,1,9.3,9.3
6508,2141,63,1,21.8,21.8
6509,2141,81,2,15.1,30.2
6510,2142,89,2,24.07,48.14
6511,2142,195,1,15.77,15.77
6512,2142,199,2,6.32,12.64
6513,2142,121,1,24.19,24.19
6514,2142,8,1,42.96,42.96
6515,2143,183,3,15.69,47.07
6516,2143,178,2,47.1,94.2
6517,2143,4,3,45.08,135.24
6518,2143,78,1,7.55,7.55
6519,2144,165,2,31.23,62.46
6520,2144,82,1,31.34,31.34
6521,2144,22,1,52.19,52.19
6522,2144,189,3,50.58,151.74
6523,2145,181,3,11.48,34.44
6524,2145,196,2,20.01,40.02
6525,2145,173,1,16.59,16.59
6526,2146,22,1,52.19,52.19
6527,2146,51,1,60.19,60.19
6528,2146,20,2,27.43,54.86
6529,2146,26,1,5.66,5.66
6530,2146,49,3,30.0,90.0
6531,2147,68,1,19.97,19.97
6532,2147,63,2,21.8,43.6
6533,2147,189,2,50.58,101.16
6534,2147,182,2,19.94,39.88
6535,2148,107,2,13.99,27.98
6536,2148,185,1,32.82,32.82
6537,2148,91,2,23.1,46.2
6538,2148,160,1,23.71,23.71
6539,2148,114,1,20.93,20.93
6540,2149,151,1,21.05,21.05
6541,2149,176,1,12.3,12.3
6542,2150,39,1,66.44,66.44
6543,2150,11,1,12.14,12.14
6544,2150,7,1,2.48,2.48
6545,2151,192,3,59.63,178.89
6546,2151,198,1,37.21,37.21
6547,2152,176,2,12.3,24.6
6548,2152,193,3,3.94,11.82
6549,2152,198,1,37.21,37.21
6550,2152,33,1,6.01,6.01
6551,2153,28,1,9.93,9.93
6552,2153,40,1,26.33,26.33
6553,2153,156,1,55.95,55.95
6554,2153,176,1,12.3,12.3
6555,2153,46,2,6.07,12.14
6556,2154,165,1,31.23,31.23
6557,2154,18,1,17.65,17.65
6558,2154,22,1,52.19,52.19
6559,2154,160,1,23.71,23.71
6560,2154,156,1,55.95,55.95
6561,2155,172,2,42.3,84.6
6562,2155,144,1,7.21,7.21
6563,2156,88,2,53.18,106.36
6564,2156,89,1,24.07,24.07
6565,2156,26,2,5.66,11.32
6566,2156,1,1,8.25,8.25
6567,2156,194,2,70.53,141.06
6568,2157,83,3,59.81,179.43
6569,2157,36,1,9.79,9.79
6570,2157,161,3,12.21,36.63
6571,2157,17,1,8.87,8.87
6572,2157,190,1,13.71,13.71
6573,2158,55,1,2.4,2.4
6574,2158,31,1,17.02,17.02
6575,2158,84,1,153.14,153.14
6576,2158,75,1,78.67,78.67
6577,2159,54,3,14.97,44.91
6578,2160,59,3,9.45,28.35
6579,2160,135,1,14.08,14.08
6580,2160,162,1,15.11,15.11
6581,2160,17,1,8.87,8.87
6582,2160,28,1,9.93,9.93
6583,2161,25,3,8.96,26.88
6584,2161,164,1,31.98,31.98
6585,2162,11,1,12.14,12.14
6586,2162,125,1,4.8,4.8
6587,2162,90,1,39.56,39.56
6588,2162,126,1,26.73,26.73
6589,2162,16,1,42.86,42.86
6590,2163,185,1,32.82,32.82
6591,2163,102,1,21.65,21.65
6592,2163,101,1,179.03,179.03
6593,2163,117,3,25.62,76.86
6594,2163,78,2,7.55,15.1
6595,2164,147,1,7.13,7.13
6596,2164,99,1,40.57,40.57
6597,2164,59,1,9.45,9.45
6598,2164,117,1,25.62,25.62
6599,2164,71,2,61.82,123.64
6600,2165,52,2,23.11,46.22
6601,2166,99,2,40.57,81.14
6602,2166,33,2,6.01,12.02
6603,2166,199,2,6.32,12.64
6604,2166,184,1,38.21,38.21
6605,2166,9,1,14.26,14.26
6606,2167,171,1,20.28,20.28
6607,2167,59,1,9.45,9.45
6608,2167,130,1,7.27,7.27
6609,2167,69,2,10.8,21.6
6610,2168,169,2,69.57,139.14
6611,2169,8,3,42.96,128.88
6612,2169,92,1,7.59,7.59
6613,2169,123,1,22.92,22.92
